dmrecord,title,file,link,dpi,viewer,date,creator,publisher,scale,physical_width,physical_height
2156,"Sectie H genaamd De Made tweede blad, uit: Gemeente Made en Drimmelen / [Dienst voor het Kadaster en de Openbare Registers]",0106050825005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2156,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2160/show/2156,1832,Dienst van het Kadaster en de Openbare Registers,,1:2.500,0,0
2157,"Sectie I genaamd Drimmelen gedeelte van het 1e blad, uit: Gemeente Made en Drimmelen / [Dienst voor het Kadaster en de Openbare Registers]",0106050825006.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2157,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2160/show/2157,1832,Dienst van het Kadaster en de Openbare Registers,,1:2.500,0,0
2158,"Sectie I genaamd Drimmelen tweede blad, uit: Gemeente Made en Drimmelen / [Dienst voor het Kadaster en de Openbare Registers]",0106050825007.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2158,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2160/show/2158,1832,Dienst van het Kadaster en de Openbare Registers,,1:2.500,0,0
2159,"Sectie I genaamd Drimmelen derde blad, uit: Gemeente Made en Drimmelen / [Dienst voor het Kadaster en de Openbare Registers]",0106050825008.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2159,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2160/show/2159,1832,Dienst van het Kadaster en de Openbare Registers,,1:2.500,0,0
2626,"Gemeente Oosterhout sectie B no. 869 : overdracht in beheer en onderhoud van twee sluisjes in den westelijken dijk van het Wilhelminakanaal onder Oosterhout, alsmede van de daarbij gelegen bermsloot aan het waterschap ""de Lage Landen"" onder Oosterhout",0106050377001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2626,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2626,1915,,,1:2.000,37,39
2481,Gemeente Rotterdam : onteigening van perceelen tusschen de Blaak en het Van Hogendorpsplein,0106050270001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2481,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2481,1912,,,1:1.250,30,57
2485,"Gemeente Vlissingen sectie C en D : kaart gehecht aan de akte der overeenkomst tot wijziging van het havencontract, goedgekeurd door de wet van 18 december 1882 (Stbl. no. 230)",0106050273001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2485,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2485,1913,,,1:2.500,60,90
2486,"Gemeente Vlissingen sectien B, C en D : kaart gehecht aan de akte der overeenkomst tot wijziging van het erfpachtcontract goedgekeurd door de wet van 8 september 1875 (Stbl. no. 151)",0106050274001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2486,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2486,1913,,,1:2.500,60,90
4879,"Gemeentenkaart van Nederland : met aanduiding van de plaats, waar de zetel van het gemeentebestuur (gemeentehuis of secretarie) is gevestigd, de spoor- en tramwegen, alsmede de telegraphische en telephonische verbindingen / vervaardigd onder toezicht van ... J. de Waal",0106054013001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4879,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4879,1886,,,1:400.000,87,72
4235,Gemeeten kaart van de rivier de Whaal ... / gemeeten en getekent ... Mart[inu]s Beijerinck en Hendrik van Straalen ; Leonar[ar]d Schenk Jansz. sculpsit,0106053041001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4235,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/4235,1777,"Martinus Beijerinck; Straalen, Hendrik van; Schenk, Leonard (Jansz)",,1:10.000,34,61
1660,"General Charte von dem Koenigreiche Sachsen, uit: General Charte von dem Koenigreiche Sachsen / nach den besten vorhandenen Hilfsmitteln und nach den neuesten äussern und innern Begränzungen des Königreichs entworfen von C.F. Weiland",0106050615001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1660,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1663/show/1660,1829,"Weiland, C. F.",,1:300.000,0,0
1661,"Charte von den grossherzoglich u. herzoglich Sächsischen Ländern, uit: General Charte von dem Koenigreiche Sachsen / nach den besten vorhandenen Hilfsmitteln und nach den neuesten äussern und innern Begränzungen des Königreichs entworfen von C.F. Weiland",0106050615002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1661,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1663/show/1661,1829,"Weiland, C. F.",,1:300.000,0,0
1662,"Die königlich preussische Provinz Westphalen und die Rhein-Provinz, uit: General Charte von dem Koenigreiche Sachsen / nach den besten vorhandenen Hilfsmitteln und nach den neuesten äussern und innern Begränzungen des Königreichs entworfen von C.F. Weiland",0106050615003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1662,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1663/show/1662,1829,"Weiland, C. F.",,1:300.000,0,0
5936,"[Kaart], uit: General map of the Island of Madeira / constructed by C.A. le P. Power from other maps, greatly improved, corr. and brought up to date 1919",0106054233001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5936,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5939/show/5936,1919,Charles A. de P. Power,,1:100.000,0,0
5937,"[Omslag voorzijde], uit: General map of the Island of Madeira / constructed by C.A. le P. Power from other maps, greatly improved, corr. and brought up to date 1919",0106054233002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5937,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5939/show/5937,1919,Charles A. de P. Power,,1:100.000,0,0
5938,"[Register], uit: General map of the Island of Madeira / constructed by C.A. le P. Power from other maps, greatly improved, corr. and brought up to date 1919",0106054233003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5938,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5939/show/5938,1919,Charles A. de P. Power,,1:100.000,0,0
2039,"[Indexkaart], uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2039,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2039,1856,,,1:576.000,25,19
2040,"Übersichts-blatt: Karte von Central-Europa, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2040,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2040,1856,,,1:576.000,25,19
2041,"Übersicht: General Karte des oesterreichischen Kaiserstaates, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2041,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2041,1856,,,1:576.000,25,19
2042,"I, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2042,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2042,1856,,,1:576.000,25,19
2043,"II, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2043,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2043,1856,,,1:576.000,25,19
2044,"III, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812006.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2044,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2044,1856,,,1:576.000,25,19
2045,"IV, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812007.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2045,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2045,1856,,,1:576.000,25,19
2046,"V, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812008.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2046,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2046,1856,,,1:576.000,25,19
2047,"VI, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812009.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2047,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2047,1856,,,1:576.000,25,19
2048,"VII, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812010.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2048,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2048,1856,,,1:576.000,25,19
2049,"VIII, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812011.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2049,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2049,1856,,,1:576.000,25,19
2050,"IX, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812012.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2050,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2050,1856,,,1:576.000,25,19
2051,"X, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812013.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2051,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2051,1856,,,1:576.000,25,19
2052,"XI, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812014.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2052,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2052,1856,,,1:576.000,25,19
2053,"XII, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812015.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2053,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2053,1856,,,1:576.000,25,19
2054,"XIII, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812016.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2054,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2054,1856,,,1:576.000,25,19
2055,"XIV, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812017.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2055,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2055,1856,,,1:576.000,25,19
2056,"XV, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812018.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2056,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2056,1856,,,1:576.000,25,19
2057,"XVI, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812019.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2057,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2057,1856,,,1:576.000,25,19
2058,"XVII, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812020.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2058,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2058,1856,,,1:576.000,25,19
2059,"XVIII, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812021.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2059,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2059,1856,,,1:576.000,25,19
2060,"XIX, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812022.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2060,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2060,1856,,,1:576.000,25,19
2061,"XX, uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812023.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2061,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2061,1856,,,1:576.000,25,19
2062,"[Verantwoording], uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812024.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2062,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2062,1856,,,1:576.000,25,19
2063,"[Foedraal rug], uit: General-Karte des oesterreichischen Kaiserstaates mit einem grossen Theile der angrenzenden Länder / durch Josef Scheda ... bearb. und hrsg",0106050812025.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2063,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2064/show/2063,1856,,,1:576.000,25,19
1779,"[Kaart], uit: General-Karte von Afrika / entworfen und gezeichnet von F. Handtke",0106050711001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1779,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1781/show/1779,1890,"Handtke, F.",,1:14.500.000,60,72
1780,"[Omslag], uit: General-Karte von Afrika / entworfen und gezeichnet von F. Handtke",0106050711002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1780,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1781/show/1780,1890,"Handtke, F.",,1:14.500.000,60,72
18,"[Indexkaart], uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/18,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/18,1875,,,1:1.200.000,0,0
19,"[Bladwijzer], uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/19,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/19,1875,,,1:1.200.000,0,0
20,"I, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/20,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/20,1875,,,1:1.200.000,0,0
21,"II, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/21,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/21,1875,,,1:1.200.000,0,0
22,"III, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/22,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/22,1875,,,1:1.200.000,0,0
23,"IV, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017006.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/23,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/23,1875,,,1:1.200.000,0,0
24,"V, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017007.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/24,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/24,1875,,,1:1.200.000,0,0
25,"VII, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017008.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/25,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/25,1875,,,1:1.200.000,0,0
26,"VIII, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017009.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/26,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/26,1875,,,1:1.200.000,0,0
27,"IX, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017010.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/27,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/27,1875,,,1:1.200.000,0,0
28,"X, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017011.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/28,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/28,1875,,,1:1.200.000,0,0
29,"XI, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017012.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/29,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/29,1875,,,1:1.200.000,0,0
30,"XII, uit: General-Karte von Mittel-Europa in 12 Blättern, im Masse 1:1.200.000 / entworfen, bearb. und hrsg. von Josef Schlacher",0106050017013.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/30,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/31/show/30,1875,,,1:1.200.000,0,0
2718,Generale caarte ende afbeeldinge vanden Eylande van West Voorn / I. Luiken fecit cum aqua forti ; A. Steyaart invenit ; I. Stemmers sculpsit,0106050567001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2718,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2718,1701,"Jan Luyken 1649-1712; Steyaart, A.; Stemmers, I.",,1:18.000,50,72
2663,Generale caarte vande gansche heerlykheyt ende jurisdictie van Grys Oort / Heyman van Dyck fecit ; I. Luiken fecit cum aqua forti ; A. Steyaart invenit ; I. Stemmers sculpsit,0106050501001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2663,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2663,1701,Heyman van Dyck; Jan Luyken 1649-1712; A. Steyaart; Jan Stemmers fl. 1695-1734,,1:18.000,50,71
1355,"[LL.03224gk: 16234/od/1701] [Atlas des digues de Hollande] [63] [Voorne], uit: Generale caarte vanden lande van Voorne aande oost zyde van Flacquee / Heyman van Dyck fecit ; I. Luiken fecit cum aqua fortis ; A. Steyaart invenit ; I. Stemmers sculpsit ; Anno 1701",0106050500001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1355,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1357/show/1355,1701,Heyman van Dyck; Jan Luyken 1649-1712; A. Steyaart; Jan Stemmers fl. 1695-1734,,1:23.000,50,72
1356,"[LL.03227gk: 16234/od/1701], uit: Generale caarte vanden lande van Voorne aande oost zyde van Flacquee / Heyman van Dyck fecit ; I. Luiken fecit cum aqua fortis ; A. Steyaart invenit ; I. Stemmers sculpsit ; Anno 1701",0106050500002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1356,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/1357/show/1356,1701,Heyman van Dyck; Jan Luyken 1649-1712; A. Steyaart; Jan Stemmers fl. 1695-1734,,1:23.000,50,72
2654,Generalkarte des Lombardisch-Venetianischen Königreiches / reduziert nach der Topographischen Karte in dem Militair Geographischen Institute des K.K. Generalquartiermeisterstabs = Carta generale del Regno Lombardo-Veneto,0106050486001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2654,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2654,1856,"Kaiserlich-Königlicher Generalquartiermeisterstab, Oostenrijk-Hongarije. Militair Geographisches Institut, Milaan",,1:288.000,102,60
5940,"[Kaart], uit: Geofusikos chartēs tēs Ellados",0106054180001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5940,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5942/show/5940,1946,,,1:1.000.000,0,0
5941,"[Omslag], uit: Geofusikos chartēs tēs Ellados",0106054180002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/5941,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/5942/show/5941,1946,,,1:1.000.000,0,0
2413,"[Kaart linkerhelft], uit: Geognostische Darstellung des Steinkohlengebirges und Rothliegenden in der Gegend nördlich von Halle a/d Saale / von Hugo Laspeyres",0106052021001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2413,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2416/show/2413,1870,,,1:25.000,0,0
2414,"[Kaart rechterhelft], uit: Geognostische Darstellung des Steinkohlengebirges und Rothliegenden in der Gegend nördlich von Halle a/d Saale / von Hugo Laspeyres",0106052021002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2414,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2416/show/2414,1870,,,1:25.000,0,0
2415,"[Profielen], uit: Geognostische Darstellung des Steinkohlengebirges und Rothliegenden in der Gegend nördlich von Halle a/d Saale / von Hugo Laspeyres",0106052021003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2415,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/2416/show/2415,1870,,,1:25.000,0,0
0,"[Indexkaart], uit: Geognostische kaart van het Oembilien kolenveld in de Padangsche Bovenlanden Sumatra's Westkust in acht bladen / opgenomen door den mijningenieur R.D.M. Verbeek en de opzieners K.A. Naumann en J.F. de Corte ; geteekend door F.H.H.G. Schliep",0106050014001.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/0,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/11/show/0,1874,F.H.H.G. Schliep,,1:10.000,0,0
1,"Sectie I, Telaweh, uit: Geognostische kaart van het Oembilien kolenveld in de Padangsche Bovenlanden Sumatra's Westkust in acht bladen / opgenomen door den mijningenieur R.D.M. Verbeek en de opzieners K.A. Naumann en J.F. de Corte ; geteekend door F.H.H.G. Schliep",0106050014002.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/1,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/11/show/1,1874,F.H.H.G. Schliep,,1:10.000,0,0
2,"Sectie II, Parambahan, uit: Geognostische kaart van het Oembilien kolenveld in de Padangsche Bovenlanden Sumatra's Westkust in acht bladen / opgenomen door den mijningenieur R.D.M. Verbeek en de opzieners K.A. Naumann en J.F. de Corte ; geteekend door F.H.H.G. Schliep",0106050014003.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/2,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/11/show/2,1874,F.H.H.G. Schliep,,1:10.000,0,0
3,"Sectie III, Ranti, uit: Geognostische kaart van het Oembilien kolenveld in de Padangsche Bovenlanden Sumatra's Westkust in acht bladen / opgenomen door den mijningenieur R.D.M. Verbeek en de opzieners K.A. Naumann en J.F. de Corte ; geteekend door F.H.H.G. Schliep",0106050014004.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/3,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/11/show/3,1874,F.H.H.G. Schliep,,1:10.000,0,0
4,"Sectie IV, Tandjong Ampalo, uit: Geognostische kaart van het Oembilien kolenveld in de Padangsche Bovenlanden Sumatra's Westkust in acht bladen / opgenomen door den mijningenieur R.D.M. Verbeek en de opzieners K.A. Naumann en J.F. de Corte ; geteekend door F.H.H.G. Schliep",0106050014005.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/4,300,http://imagebase.ubvu.vu.nl/cdm/deepzoom/collection/krt/id/11/show/4,1874,F.H.H.G. Schliep,,1:10.000,0,0
